Timestamp,Subsystem,Direction,Device,IP Address,Message
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","SR Sub_Fill Pri","192.168.16.55","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre2 Primary","192.168.17.145","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Centre2 Primary","192.168.17.145","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Centre1 Primary","192.168.17.116","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre2 Primary","192.168.17.145","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Centre2 Primary","192.168.17.145","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 2B Primary","192.168.17.164","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre2 Primary","192.168.17.145","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Centre2 Primary","192.168.17.145","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SL Sub_Fill Primary","192.168.16.185","MSTP port states: 1=31 2=1 10=1 20=1 30=1 40=0 50=119 60=1 70=1 80=1 110=15 | Blocking: [2, 10, 20, 30, 60, 70, 80]"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre2 Primary","192.168.17.145","Port states: none returned"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SL Sub_Fill Primary","192.168.16.185","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","SL Sub_Fill Primary","192.168.16.185","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SL Sub_Fill Primary","192.168.16.185","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","SL Sub_Fill Primary","192.168.16.185","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SL Sub_Fill Primary","192.168.16.185","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","SL Sub_Fill Primary","192.168.16.185","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SL Sub_Fill Primary","192.168.16.185","Port states: none returned"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 1B Pri","192.168.17.111","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 1A Primary","192.168.16.52","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2A Primary","192.168.16.65","MSTP port states: 1=31 2=1 10=1 20=1 30=1 40=0 50=117 60=1 70=1 80=1 110=15 | Blocking: [2, 10, 20, 30, 60, 70, 80]"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Drive Rack Primary","192.168.16.177","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2A Primary","192.168.16.65","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 2A Primary","192.168.16.65","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SR Sub_Fill Pri","192.168.16.55","MSTP port states: 1=31 2=1 10=1 20=1 30=1 40=0 50=119 60=1 70=1 80=1 110=14 | Blocking: [2, 10, 20, 30, 60, 70, 80]"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2A Primary","192.168.16.65","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 2A Primary","192.168.16.65","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SR Sub_Fill Pri","192.168.16.55","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","SR Sub_Fill Pri","192.168.16.55","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre1 Primary","192.168.17.116","MSTP port states: 1=33 2=1 10=1 20=1 30=1 40=0 50=115 60=1 70=1 80=1 110=14 | Blocking: [2, 10, 20, 30, 60, 70, 80]"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2A Primary","192.168.16.65","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 2A Primary","192.168.16.65","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SR Sub_Fill Pri","192.168.16.55","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","SR Sub_Fill Pri","192.168.16.55","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2B Primary","192.168.17.164","MSTP port states: 1=32 2=1 10=1 20=1 30=1 40=0 50=117 60=1 70=1 80=1 110=15 | Blocking: [2, 10, 20, 30, 60, 70, 80]"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre1 Primary","192.168.17.116","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Centre1 Primary","192.168.17.116","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2A Primary","192.168.16.65","Port states: none returned"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SR Sub_Fill Pri","192.168.16.55","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","SR Sub_Fill Pri","192.168.16.55","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2B Primary","192.168.17.164","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 2B Primary","192.168.17.164","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre1 Primary","192.168.17.116","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Centre1 Primary","192.168.17.116","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","SR Sub_Fill Pri","192.168.16.55","Port states: none returned"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2B Primary","192.168.17.164","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 2B Primary","192.168.17.164","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre1 Primary","192.168.17.116","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Centre1 Primary","192.168.17.116","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2B Primary","192.168.17.164","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 2B Primary","192.168.17.164","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 2B Primary","192.168.17.164","Port states: none returned"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Centre1 Primary","192.168.17.116","Port states: none returned"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1B Pri","192.168.17.111","MSTP port states: 1=34 2=1 10=1 20=1 30=1 40=0 50=118 60=1 70=1 80=1 110=15 | Blocking: [2, 10, 20, 30, 60, 70, 80]"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1B Pri","192.168.17.111","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 1B Pri","192.168.17.111","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1A Primary","192.168.16.52","MSTP port states: 1=33 2=1 10=0 20=0 30=0 40=0 50=118 60=1 70=1 80=1 110=15 | Blocking: [2, 60, 70, 80]"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1B Pri","192.168.17.111","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 1B Pri","192.168.17.111","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Drive Rack Primary","192.168.16.177","MSTP port states: 1=33 2=3 10=1 20=1 30=1 40=0 50=112 60=1 70=0 80=0 110=15 | Blocking: [10, 20, 30, 60]"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1A Primary","192.168.16.52","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 1A Primary","192.168.16.52","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1B Pri","192.168.17.111","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 1B Pri","192.168.17.111","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Drive Rack Primary","192.168.16.177","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Drive Rack Primary","192.168.16.177","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1A Primary","192.168.16.52","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 1A Primary","192.168.16.52","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Drive Rack Primary","192.168.16.177","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Drive Rack Primary","192.168.16.177","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1B Pri","192.168.17.111","Port states: none returned"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1A Primary","192.168.16.52","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Delay 1A Primary","192.168.16.52","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Drive Rack Primary","192.168.16.177","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:05Z","SNMP STP","COMMAND","Drive Rack Primary","192.168.16.177","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Delay 1A Primary","192.168.16.52","Port states: none returned"
"2026-06-26T14:08:05Z","SNMP STP","OUTPUT","Drive Rack Primary","192.168.16.177","Port states: none returned"
"2026-06-26T14:08:06Z","SNMP STP","COMMAND","40 Port Spare","192.168.16.237","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:06Z","SNMP STP","OUTPUT","40 Port Spare","192.168.16.237","MSTP port states: 1=31 10=0 20=0 30=0 40=0 50=0 60=0 70=0 80=0 110=0 | Blocking: []"
"2026-06-26T14:08:06Z","SNMP STP","OUTPUT","40 Port Spare","192.168.16.237","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:06Z","SNMP STP","COMMAND","40 Port Spare","192.168.16.237","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:06Z","SNMP STP","OUTPUT","40 Port Spare","192.168.16.237","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:06Z","SNMP STP","COMMAND","40 Port Spare","192.168.16.237","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:06Z","SNMP STP","OUTPUT","40 Port Spare","192.168.16.237","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:06Z","SNMP STP","COMMAND","40 Port Spare","192.168.16.237","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:06Z","SNMP STP","OUTPUT","40 Port Spare","192.168.16.237","Port states: none returned"
"2026-06-26T14:08:07Z","SNMP STP","COMMAND","SL Main Primary","192.168.16.220","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SL Main Primary","192.168.16.220","MSTP port states: 1=33 2=1 10=1 20=1 30=1 40=0 50=137 60=0 70=1 80=1 110=14 | Blocking: [2, 10, 20, 30, 70, 80]"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SL Main Primary","192.168.16.220","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:07Z","SNMP STP","COMMAND","SL Main Primary","192.168.16.220","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SL Main Primary","192.168.16.220","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:07Z","SNMP STP","COMMAND","SL Main Primary","192.168.16.220","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SL Main Primary","192.168.16.220","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:07Z","SNMP STP","COMMAND","SL Main Primary","192.168.16.220","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SL Main Primary","192.168.16.220","Port states: none returned"
"2026-06-26T14:08:07Z","SNMP STP","COMMAND","SR Main Primary","192.168.16.244","WALK 1.3.6.1.2.1.17.7.1.2.1.1.2 • MSTP CIST port state"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SR Main Primary","192.168.16.244","MSTP port states: 1=32 2=1 10=1 20=1 30=1 40=0 50=138 60=1 70=1 80=1 110=14 | Blocking: [2, 10, 20, 30, 60, 70, 80]"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SR Main Primary","192.168.16.244","MSTP CIST root port scalar = 2 (0 = this switch is root bridge)"
"2026-06-26T14:08:07Z","SNMP STP","COMMAND","SR Main Primary","192.168.16.244","GET 1.3.6.1.2.1.17.2.5.0 • dot1dStpDesignatedRoot"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SR Main Primary","192.168.16.244","dot1dStpDesignatedRoot = {length = 0, bytes = 0x}"
"2026-06-26T14:08:07Z","SNMP STP","COMMAND","SR Main Primary","192.168.16.244","GET 1.3.6.1.2.1.17.2.7.0 • dot1dStpRootPort"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SR Main Primary","192.168.16.244","dot1dStpRootPort = {length = 0, bytes = 0x}"
"2026-06-26T14:08:07Z","SNMP STP","COMMAND","SR Main Primary","192.168.16.244","WALK 1.3.6.1.2.1.17.2.15.1.3 • dot1dStpPortState"
"2026-06-26T14:08:07Z","SNMP STP","OUTPUT","SR Main Primary","192.168.16.244","Port states: none returned"
"2026-06-26T14:08:07Z","SNMP STP","INFO","26 Port Spare","192.168.16.72","STP extracted — isRoot: false | blockedPorts: []"
"2026-06-26T14:08:07Z","SNMP STP","INFO","Centre2 Primary","192.168.17.145","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","SL Sub_Fill Primary","192.168.16.185","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","Delay 2A Primary","192.168.16.65","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","SR Sub_Fill Pri","192.168.16.55","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","Delay 2B Primary","192.168.17.164","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","Centre1 Primary","192.168.17.116","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","Delay 1B Pri","192.168.17.111","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","Delay 1A Primary","192.168.16.52","STP extracted — isRoot: false | blockedPorts: [2]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","Drive Rack Primary","192.168.16.177","STP extracted — isRoot: false | blockedPorts: [10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","40 Port Spare","192.168.16.237","STP extracted — isRoot: false | blockedPorts: []"
"2026-06-26T14:08:07Z","SNMP STP","INFO","SL Main Primary","192.168.16.220","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
"2026-06-26T14:08:07Z","SNMP STP","INFO","SR Main Primary","192.168.16.244","STP extracted — isRoot: false | blockedPorts: [2, 10, 20, 30]"
